UserID,LengthOfScreenName,LengthOfDescriptionInUserProfile,LifetimeAccountInMonth,NumberOfFollowings,NumberOfFollowers,NumberOfTweets,FollowingFollowerRatio,MeanTweetsPerDay,UrlInTweetsRate,UserMentionsRate,MeanTimeSecBetweenTweets,MaxTimeSecBetweenTweets,MeanNbMentionsPerTweet,MeanJaccardSimilarity,TypeOfUser
63035968,10,12,3,119,22,224,5.41,4.0,0.0,0.04,26354.0,301644.0,1.0,0.01,0
63037622,9,0,3,19,45,618,0.42,6.0,0.04,0.53,14226.0,149545.0,1.0,0.04,0
63039785,9,0,3,40,22,230,1.82,50.0,0.13,0.84,1975.0,164422.0,1.0,0.62,0
63051202,12,97,3,1790,398,3185,4.5,33.0,1.0,0.0,2228.0,21608.0,0.0,0.04,0
63056904,8,151,3,44,32,492,1.38,9.0,0.34,0.37,8936.0,137244.0,1.0,0.04,0
63073905,11,148,3,71,77,299,0.92,3.0,0.03,0.19,26773.0,143370.0,1.0,0.04,0
63076071,9,0,3,61,24,82,2.54,3.0,0.01,0.71,106461.0,783372.0,1.0,0.04,0
63078677,13,46,3,149,40,229,3.73,6.0,0.0,0.57,21148.0,276756.0,1.0,0.03,0
63083715,7,46,3,44,37,424,1.19,7.0,0.08,0.66,11809.0,156308.0,2.0,0.04,0
63090985,11,0,3,81,69,472,1.17,8.0,0.1,0.78,12922.0,491389.0,2.0,0.05,0
63097268,7,0,3,86,60,391,1.43,7.0,0.0,0.38,16615.0,404731.0,1.0,0.02,0
63102358,10,57,3,78,85,288,0.92,6.0,0.82,0.14,14994.0,148599.0,1.0,0.07,0
63103228,7,0,3,339,153,406,2.22,17.0,0.04,0.84,4805.0,111916.0,1.0,0.05,0
63104740,12,0,3,158,94,29,1.68,1.0,0.55,0.0,306958.0,1814317.0,0.0,0.17,0
63111334,6,9,3,1445,747,865,1.93,9.0,0.0,0.73,10230.0,120297.0,1.0,0.03,0
63114213,8,0,3,72,58,354,1.24,6.0,0.62,0.58,17790.0,197904.0,1.0,0.03,0
63114864,7,0,3,10,8,132,1.25,4.0,0.99,0.0,73191.0,2991732.0,0.0,0.33,0
63123745,14,49,3,119,130,1095,0.92,29.0,0.12,0.74,2386.0,42511.0,2.0,0.03,0
63124144,10,66,3,197,174,2306,1.13,50.0,0.04,0.92,1263.0,32135.0,1.0,0.02,0
63127142,14,40,3,93,39,447,2.38,25.0,0.0,0.21,3006.0,71290.0,1.0,0.03,0
63131728,14,89,3,15,386,9729,0.04,67.0,1.0,0.0,1074.0,46038.0,0.0,0.14,0
63134030,5,47,3,23,24,16,0.96,1.0,0.12,0.75,420360.0,1394056.0,1.0,0.03,0
63152886,15,45,3,109,37,650,2.95,8.0,0.19,0.2,16594.0,430947.0,1.0,0.03,0
63154912,15,0,3,28,17,80,1.65,2.0,0.0,0.01,121505.0,964568.0,1.0,0.03,0
63158043,11,23,3,3434,4336,719,0.79,5.0,0.0,0.45,18742.0,122554.0,1.0,0.05,0
63186997,10,160,3,232,289,4965,0.8,40.0,0.16,0.75,1477.0,52000.0,1.0,0.03,0
63187042,8,159,3,444,417,2624,1.06,50.0,0.08,0.82,1590.0,31889.0,1.0,0.06,0
63187048,9,0,3,59,11,27,5.36,2.0,0.11,0.78,348996.0,2737810.0,1.0,0.03,0
63192789,6,138,3,196,108,409,1.81,9.0,0.36,0.15,10000.0,189178.0,1.0,0.06,0
63192897,8,0,3,258,153,623,1.69,18.0,0.18,0.42,5067.0,164688.0,1.0,0.07,0
63195221,9,0,3,92,101,222,0.91,7.0,0.0,0.44,42875.0,2589461.0,1.0,0.06,0
63198035,15,131,3,41,2855,597,0.01,7.0,0.2,0.45,13454.0,204566.0,1.0,0.04,0
63218195,10,0,3,65,13,5,5.0,1.0,0.0,0.2,1860084.0,8749935.0,1.0,0.02,0
63222619,13,0,3,10,5,14,2.0,2.0,0.0,0.43,314452.0,1985509.0,1.0,0.02,0
63232531,9,80,3,197,159,4199,1.24,66.0,0.02,0.61,873.0,34702.0,1.0,0.06,0
63251105,5,0,3,65,52,208,1.25,5.0,0.12,0.17,26128.0,346756.0,1.0,0.02,0
63263112,15,0,3,116,146,1779,0.79,39.0,0.04,0.39,1756.0,64749.0,1.0,0.05,0
63271820,9,87,3,77,37,793,2.08,12.0,0.0,0.34,6106.0,61625.0,1.0,0.01,0
63278854,8,0,3,20,36,164,0.56,3.0,0.0,0.29,59191.0,2840331.0,1.0,0.02,0
63280223,13,59,3,442,1306,9064,0.34,50.0,0.98,0.0,1260.0,4215.0,0.0,0.24,0
63296328,9,138,3,137,209,5025,0.66,67.0,0.09,0.56,734.0,29833.0,1.0,0.04,0
63298406,8,63,3,57,80,56,0.71,2.0,0.23,0.66,161738.0,1377513.0,1.0,0.05,0
63305735,8,137,3,245,162,1704,1.51,100.0,0.04,0.88,711.0,23799.0,2.0,0.03,0
63309296,12,131,3,23,438,192,0.05,3.0,0.2,0.34,48714.0,1907584.0,1.0,0.04,0
63311131,11,68,3,88,70,2592,1.26,28.0,0.06,0.79,3664.0,251296.0,1.0,0.04,0
63326803,14,0,3,26,14,8,1.86,1.0,0.0,0.0,337391.0,1383643.0,0.0,0.08,0
63330702,13,27,3,457,522,7775,0.88,67.0,0.02,0.8,592.0,44207.0,1.0,0.03,0
63347670,11,54,3,62,129,890,0.48,9.0,0.08,0.32,9826.0,177272.0,1.0,0.04,0
63362755,11,79,3,1,78,4851,0.01,40.0,1.0,0.0,1341.0,9078.0,0.0,0.01,0
63374438,13,0,3,8,1,113,8.0,2.0,0.0,0.0,80022.0,583058.0,0.0,0.27,0
63384236,7,153,3,29,43,213,0.67,3.0,0.53,0.19,44493.0,594770.0,1.0,0.08,0
63391660,9,10,3,153,204,2073,0.75,67.0,0.26,0.46,980.0,49890.0,1.0,0.07,0
63405773,14,90,3,3,318,12225,0.01,67.0,1.0,0.0,693.0,3590.0,0.0,0.17,0
63422513,8,0,3,1,3,10,0.33,2.0,0.8,0.1,881325.0,3966701.0,1.0,0.27,0
63432501,11,15,3,66,25,100,2.64,3.0,0.04,0.51,95331.0,5343730.0,1.0,0.02,0
63441233,8,21,3,13,7,255,1.86,3.0,0.08,0.3,39995.0,535847.0,1.0,0.01,0
63448336,7,82,3,308,291,465,1.06,5.0,0.8,0.6,24586.0,367689.0,1.0,0.02,0
63450749,7,18,3,524,467,490,1.12,12.0,0.24,0.77,7831.0,332718.0,2.0,0.14,0
63452708,13,35,3,26,25,526,1.04,7.0,0.02,0.32,12742.0,218206.0,1.0,0.03,0
63456404,14,0,3,10,91,10040,0.11,50.0,1.0,0.0,2816.0,419556.0,0.0,0.0,0
63462358,8,0,3,15,21,423,0.71,14.0,0.24,0.23,5591.0,74570.0,1.0,0.01,0
63470307,8,0,3,98,21,1024,4.67,12.0,0.08,0.35,7184.0,140350.0,1.0,0.05,0
63472113,10,0,3,179,102,786,1.75,12.0,0.12,0.64,6376.0,53119.0,2.0,0.04,0
63473370,9,0,3,85,66,77,1.29,4.0,0.26,0.92,95867.0,1719765.0,1.0,0.06,0
63475761,9,75,3,163,97,1000,1.68,20.0,0.14,0.35,3870.0,34568.0,1.0,0.01,0
63485335,10,103,3,68,84,440,0.81,29.0,0.0,0.92,2470.0,88938.0,1.0,0.1,0
63493307,9,158,3,163,113,2329,1.44,33.0,0.02,0.24,1921.0,36290.0,1.0,0.04,0
63497717,14,69,3,5,5,163,1.0,5.0,0.0,0.2,53514.0,6166428.0,1.0,0.02,0
63497789,11,95,3,440,159,1255,2.77,20.0,0.36,0.42,3892.0,88980.0,1.0,0.06,0
63501202,8,0,3,39,63,54,0.62,4.0,1.0,0.0,21429.0,22854.0,0.0,0.29,0
63504029,15,150,3,0,68,104,0.0,15.0,0.0,0.0,7906.0,224459.0,0.0,0.12,0
63505103,12,74,3,6,339,4749,0.02,40.0,1.0,0.0,1467.0,10799.0,0.0,0.02,0
63508961,8,48,3,241,298,996,0.81,15.0,0.28,0.67,5193.0,76120.0,1.0,0.03,0
63511383,10,20,3,65,450,12724,0.14,100.0,1.0,0.0,607.0,9101.0,0.0,0.02,0
63516523,13,0,3,171,361,2742,0.47,196.0,0.32,0.94,83.0,6377.0,1.0,0.28,0
63522429,11,0,3,77,28,344,2.75,6.0,0.13,0.37,18633.0,385001.0,1.0,0.03,0
63531243,15,0,3,38,213,1644,0.18,24.0,0.44,0.15,3171.0,39190.0,1.0,0.12,0
63531612,8,149,3,440,206,1585,2.14,40.0,0.07,0.61,1841.0,75922.0,1.0,0.27,0
63532697,15,0,3,55,559,181,0.1,4.0,0.01,0.5,43735.0,598597.0,1.0,0.04,0
63538785,12,45,3,50,15,278,3.33,4.0,0.27,0.17,24403.0,257083.0,1.0,0.17,0
63538916,13,23,3,126,29,519,4.34,6.0,0.14,0.53,14220.0,164185.0,1.0,0.04,0
63539900,7,0,3,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
63549493,15,0,3,46,27,210,1.7,4.0,0.01,0.27,27473.0,406669.0,1.0,0.03,0
63551431,14,113,3,0,54,506,0.0,6.0,1.0,0.0,15395.0,108020.0,0.0,0.35,0
63557437,5,0,3,65,24,116,2.71,2.0,0.08,0.79,78810.0,754349.0,1.0,0.04,0
63560499,8,55,3,45,23,249,1.96,4.0,0.11,0.34,31302.0,543685.0,1.0,0.02,0
63566138,5,160,3,22,14,104,1.57,4.0,0.0,0.05,32384.0,415862.0,1.0,0.02,0
63571297,8,153,3,52,35,534,1.49,20.0,0.24,0.4,3983.0,48917.0,1.0,0.03,0
63576664,11,0,3,280,133,834,2.11,40.0,0.52,0.38,2572.0,243615.0,1.0,0.42,0
63590417,9,27,3,39,20,87,1.95,2.0,0.01,0.34,103197.0,706762.0,1.0,0.04,0
63590658,15,109,3,38,38,672,1.0,15.0,0.01,0.46,4909.0,51654.0,1.0,0.01,0
63591358,8,0,3,47,48,76,0.98,1.0,0.0,0.01,108472.0,993800.0,1.0,0.08,0
63599466,8,0,3,87,49,124,1.78,3.0,0.0,0.69,74605.0,2677979.0,1.0,0.06,0
63607526,13,8,3,137,60,100,2.28,4.0,0.07,0.65,86799.0,1725518.0,1.0,0.03,0
63612514,12,0,3,5,4,17,1.25,2.0,0.06,0.24,557578.0,4758132.0,1.0,0.07,0
63612852,13,38,3,132,127,8111,1.04,100.0,0.01,0.85,302.0,21473.0,1.0,0.03,0
63614412,8,50,3,32,43,364,0.74,4.0,0.34,0.77,32034.0,504263.0,1.0,0.02,0
63620517,9,78,3,116,111,759,1.05,22.0,0.02,0.54,3413.0,46758.0,1.0,0.05,0
63622239,7,15,3,30,25,1581,1.2,10.0,0.27,0.45,7959.0,81493.0,1.0,0.03,0
63631559,8,0,3,85,51,1792,1.67,14.0,0.05,0.75,5542.0,53204.0,1.0,0.03,0
63635203,6,44,3,57,45,1203,1.27,13.0,0.06,0.13,6073.0,73579.0,1.0,0.0,0
63644787,10,28,3,20,5,266,4.0,5.0,0.74,0.0,19164.0,192404.0,0.0,0.26,0
63646063,15,107,3,2005,1832,792,1.09,20.0,1.0,0.0,3582.0,3641.0,0.0,0.07,0
63646600,7,79,3,75,79,1055,0.95,11.0,0.02,0.18,7778.0,49485.0,1.0,0.03,0
63649355,6,86,3,86,85,5285,1.01,40.0,0.0,0.58,1574.0,47646.0,1.0,0.03,0
63654969,15,0,3,7,56,7895,0.12,100.0,0.0,0.0,299.0,307.0,0.0,0.3,0
63659373,7,0,3,1,29,678,0.03,20.0,1.0,0.0,4419.0,168007.0,0.0,0.18,0
63660431,12,42,3,87,124,2027,0.7,100.0,0.06,0.77,355.0,39427.0,1.0,0.04,0
63660918,6,158,3,691,846,13063,0.82,200.0,0.03,0.99,168.0,27661.0,2.0,0.03,0
63664776,9,34,3,21,8,169,2.62,6.0,0.01,0.15,54552.0,4598844.0,1.0,0.03,0
63671158,7,0,3,28,18,126,1.56,3.0,0.08,0.43,63246.0,579948.0,1.0,0.05,0
63681584,9,111,3,22,6,7,3.67,1.0,1.0,0.0,1293288.0,5812349.0,0.0,0.05,0
63682636,13,0,3,8,8,38,1.0,2.0,0.03,0.34,152736.0,3135803.0,1.0,0.03,0
63698945,11,94,3,222,144,667,1.54,10.0,0.08,0.6,8875.0,139433.0,1.0,0.05,0
63708784,9,31,3,382,419,6809,0.91,67.0,0.03,0.44,812.0,30901.0,1.0,0.01,0
63709272,7,67,3,114,83,2003,1.37,100.0,0.0,0.55,178.0,2338.0,2.0,0.06,0
63715041,11,46,3,233,237,819,0.98,29.0,0.12,0.34,2600.0,67645.0,1.0,0.02,0
63720850,10,148,3,61,24,446,2.54,5.0,0.05,0.29,21275.0,370441.0,1.0,0.03,0
63723749,12,112,3,0,138,351,0.0,4.0,1.0,0.0,21592.0,229886.0,0.0,0.05,0
63724138,14,95,3,377,162,1785,2.33,11.0,0.36,0.54,8218.0,149163.0,1.0,0.08,0
63724883,8,25,3,34,16,14,2.12,2.0,0.0,0.5,392218.0,3106748.0,1.0,0.08,0
63725641,13,25,3,47,237,3361,0.2,33.0,1.0,0.0,2604.0,153548.0,0.0,0.16,0
63728252,15,76,3,231,292,7668,0.79,50.0,0.01,0.83,1333.0,45237.0,1.0,0.03,0
63735184,13,0,3,115,66,1692,1.74,12.0,0.04,0.77,18028.0,838562.0,1.0,0.05,0
63743771,6,0,3,41,30,282,1.37,5.0,0.06,0.64,28104.0,529253.0,1.0,0.04,0
63748409,9,16,3,50,111,2831,0.45,13.0,0.26,0.48,6055.0,48068.0,1.0,0.03,0
63753904,12,28,3,126,111,1767,1.14,18.0,0.5,0.48,4782.0,157785.0,2.0,0.03,0
63755306,11,0,3,35,101,42,0.35,3.0,0.98,0.0,186518.0,4403273.0,0.0,0.02,0
63759081,9,81,3,68,91,3524,0.75,40.0,0.02,0.29,1494.0,39151.0,1.0,0.01,0
63759438,6,0,3,158,94,863,1.68,10.0,0.06,0.29,8557.0,171979.0,1.0,0.04,0
63760093,14,0,3,28,20,223,1.4,3.0,0.0,0.12,38484.0,359950.0,1.0,0.02,0
63769633,9,16,3,140,83,834,1.69,18.0,0.0,0.4,4267.0,132346.0,1.0,0.01,0
63778201,12,0,3,0,2,24,0.0,3.0,1.0,0.0,35732.0,216363.0,0.0,0.0,0
63784471,12,17,3,18,19,621,0.95,5.0,0.04,0.56,22612.0,252739.0,1.0,0.03,0
63787533,9,157,3,19,5,12,3.8,1.0,0.0,0.08,599158.0,4062914.0,1.0,0.08,0
63791856,7,0,3,28,37,2461,0.76,28.0,0.04,0.61,2634.0,74914.0,1.0,0.04,0
63793901,13,115,3,0,126,1078,0.0,17.0,1.0,0.0,4707.0,41323.0,0.0,0.37,0
63798339,9,0,3,199,102,57,1.95,2.0,0.04,0.12,122466.0,1795805.0,1.0,0.07,0
63818128,10,0,3,140,59,164,2.37,10.0,0.3,0.33,46622.0,2677189.0,1.0,0.16,0
63819422,11,54,3,16,18,861,0.89,10.0,0.0,0.01,7864.0,69575.0,1.0,0.02,0
63823531,8,0,3,66,56,1062,1.18,9.0,0.02,0.52,9096.0,85123.0,1.0,0.04,0
63823886,14,0,3,116,179,733,0.65,12.0,0.07,0.34,8286.0,185116.0,1.0,0.07,0
63833746,9,22,3,181,256,2408,0.71,14.0,0.06,0.83,7427.0,263947.0,1.0,0.06,0
63836489,7,41,3,86,54,281,1.59,7.0,0.0,0.39,11334.0,117753.0,1.0,0.02,0
63848119,6,126,3,26,24,1691,1.08,17.0,0.0,0.53,5170.0,154550.0,1.0,0.04,0
63848409,7,77,3,77,54,804,1.43,17.0,0.0,0.18,4681.0,71040.0,1.0,0.05,0
63851339,9,0,3,109,105,4650,1.04,40.0,0.03,0.52,1661.0,29618.0,1.0,0.05,0
63853596,15,0,3,106,481,1890,0.22,49.0,0.01,0.79,1240.0,43126.0,1.0,0.23,0
63857493,12,0,3,69,48,458,1.44,15.0,0.0,0.32,7246.0,338253.0,1.0,0.05,0
63857943,12,137,3,49,36,331,1.36,13.0,0.0,0.41,6120.0,61304.0,1.0,0.03,0
63859222,6,76,3,804,675,1344,1.19,11.0,0.14,0.42,7598.0,59956.0,1.0,0.01,0
63880054,13,0,3,3,293,6308,0.01,50.0,1.0,0.0,1062.0,10689.0,0.0,0.06,0
63892176,9,33,3,89,18,119,4.94,6.0,0.12,0.99,74568.0,1913786.0,1.0,0.05,0
63897837,11,153,3,0,287,4662,0.0,50.0,1.0,0.0,1278.0,16284.0,0.0,0.16,0
63905243,13,0,3,84,65,1362,1.29,20.0,0.06,0.35,4058.0,97790.0,1.0,0.05,0
63905304,5,44,3,18,20,1443,0.9,12.0,0.08,0.43,6845.0,111879.0,1.0,0.02,0
63905345,9,120,3,115,124,1589,0.93,67.0,0.02,0.9,808.0,79203.0,1.0,0.06,0
63908459,9,0,3,29,25,116,1.16,2.0,0.74,0.0,72145.0,322534.0,0.0,0.1,0
63915528,11,0,3,95,57,141,1.67,3.0,0.01,0.63,64868.0,4165130.0,1.0,0.02,0
63929894,12,26,3,139,177,1159,0.79,18.0,0.1,0.47,4190.0,69430.0,1.0,0.04,0
63939155,15,0,3,296,67,311,4.42,12.0,0.02,0.07,7168.0,138683.0,1.0,0.02,0
63946088,10,44,3,74,37,440,2.0,10.0,0.0,0.76,14147.0,576171.0,1.0,0.06,0
63949565,8,32,3,224,75,1302,2.99,12.0,0.04,0.54,6786.0,158703.0,1.0,0.03,0
63951790,6,38,3,66,76,1803,0.87,25.0,0.1,0.76,2983.0,68098.0,1.0,0.04,0
63952164,11,0,3,226,159,1140,1.42,13.0,0.06,0.69,6746.0,137108.0,1.0,0.05,0
63956225,13,9,3,38,35,573,1.09,5.0,0.08,0.19,16497.0,128103.0,1.0,0.0,0
63957011,8,10,3,65,84,2278,0.77,40.0,0.11,0.38,2022.0,83066.0,1.0,0.03,0
63982895,12,0,3,21,32,214,0.66,3.0,0.04,0.38,36518.0,257921.0,1.0,0.02,0
63987254,6,0,3,76,27,56,2.81,4.0,0.02,0.62,156147.0,3070224.0,1.0,0.15,0
63988219,9,109,3,11,17,903,0.65,8.0,0.08,0.06,10469.0,101742.0,1.0,0.01,0
63995906,15,37,3,37,14,39,2.64,2.0,0.0,0.38,222768.0,6436135.0,1.0,0.03,0
63998444,8,37,3,44,40,959,1.1,15.0,0.03,0.38,5030.0,58400.0,1.0,0.04,0
64005864,9,23,3,68,61,1451,1.11,15.0,0.04,0.42,5848.0,141134.0,1.0,0.02,0
64015655,9,0,3,69,29,295,2.38,3.0,0.16,0.5,34670.0,363469.0,1.0,0.05,0
64033483,11,0,3,38,23,135,1.65,4.0,0.0,0.14,28221.0,447633.0,1.0,0.03,0
64037274,12,0,3,90,174,883,0.52,13.0,0.06,0.68,6132.0,110507.0,1.0,0.05,0
64037473,9,0,3,19,12,104,1.58,4.0,0.11,0.1,71971.0,873450.0,1.0,0.02,0
64041696,6,99,3,61,44,1419,1.39,20.0,0.12,0.52,4096.0,78594.0,1.0,0.02,0
64045174,9,20,3,10,4,16,2.5,1.0,0.0,0.12,595288.0,1977910.0,1.0,0.06,0
64057893,15,112,3,70,28,57,2.5,2.0,0.07,0.4,157834.0,1681193.0,1.0,0.02,0
64058051,13,0,3,93,54,157,1.72,4.0,0.13,0.67,54726.0,1757969.0,1.0,0.06,0
64066393,15,44,3,42,33,683,1.27,67.0,0.07,0.64,1069.0,30397.0,1.0,0.05,0
64075720,8,0,3,41,48,2337,0.85,20.0,0.0,0.6,6459.0,250362.0,1.0,0.04,0
64079268,8,0,3,6,22,213,0.27,3.0,0.66,0.0,25659.0,171297.0,0.0,0.26,0
64082865,10,24,3,38,32,1335,1.19,22.0,0.0,0.54,3349.0,43353.0,1.0,0.03,0
64087831,8,43,3,72,49,144,1.47,4.0,0.08,0.19,27199.0,499278.0,1.0,0.09,0
64093957,14,0,3,15,9,75,1.67,2.0,0.0,0.03,118642.0,1040705.0,1.0,0.06,0
64096440,12,157,3,227,121,1140,1.88,15.0,0.02,0.38,5136.0,50124.0,1.0,0.03,0
64102888,12,0,3,92,71,528,1.3,6.0,0.04,0.53,13882.0,111761.0,1.0,0.03,0
64135730,12,87,3,31,13,66,2.38,4.0,0.13,0.6,123585.0,5855018.0,1.0,0.03,0
64136212,10,0,3,4,8,25,0.5,2.0,0.64,0.24,308229.0,4876417.0,1.0,0.01,0
64137564,9,47,3,75,30,80,2.5,2.0,0.01,0.11,117073.0,3334081.0,1.0,0.02,0
64137671,7,0,3,49,23,226,2.13,11.0,0.0,0.62,22846.0,950708.0,1.0,0.04,0
64145092,12,0,3,49,45,585,1.09,28.0,0.0,0.86,3410.0,259682.0,1.0,0.07,0
64153841,8,21,3,7,8,1348,0.88,22.0,0.07,0.22,3220.0,61501.0,1.0,0.02,0
64160509,12,0,3,89,349,647,0.26,13.0,0.46,0.57,5978.0,62902.0,1.0,0.03,0
64164404,9,10,3,78,52,457,1.5,13.0,0.05,0.2,5646.0,64904.0,1.0,0.02,0
64167572,13,0,3,34,18,109,1.89,2.0,0.06,0.02,79159.0,3188789.0,1.0,0.01,0
64172274,14,0,3,144,103,898,1.4,12.0,0.1,0.14,20869.0,1527509.0,2.0,0.05,0
64176249,7,32,3,48,60,4736,0.8,67.0,0.0,0.84,878.0,24372.0,1.0,0.04,0
64180550,13,36,3,104,106,1552,0.98,18.0,0.01,0.83,4298.0,63669.0,2.0,0.05,0
64181649,9,13,3,261,370,1542,0.71,20.0,0.24,0.77,3787.0,52536.0,1.0,0.04,0
64183726,10,0,3,85,93,452,0.91,12.0,0.02,0.87,6867.0,76807.0,1.0,0.03,0
64185195,15,0,3,51,37,205,1.38,3.0,0.01,0.28,36935.0,808583.0,1.0,0.03,0
64190255,9,14,3,8,73,3609,0.11,40.0,0.08,0.08,1467.0,29272.0,1.0,0.0,0
64191901,8,157,3,225,143,1033,1.57,33.0,0.18,0.6,2661.0,135621.0,1.0,0.02,0
64191997,15,150,3,76,42,271,1.81,6.0,0.1,0.6,25145.0,733300.0,1.0,0.05,0
64196281,9,23,3,18,15,90,1.2,2.0,0.02,0.18,95010.0,2044168.0,1.0,0.01,0
64198007,8,18,3,575,111,173,5.18,4.0,0.24,0.1,52709.0,3454701.0,1.0,0.06,0
64202866,11,62,3,52,32,91,1.62,2.0,0.69,0.0,90760.0,520580.0,0.0,0.03,0
64212501,8,27,3,56,60,907,0.93,28.0,0.1,0.72,2697.0,71283.0,1.0,0.12,0
64225126,15,0,3,31,377,2069,0.08,33.0,0.13,0.59,2329.0,43912.0,1.0,0.04,0
64232031,13,37,3,23,92,86,0.25,2.0,0.44,0.49,96792.0,1501530.0,1.0,0.06,0
64232785,6,0,3,12,8,52,1.5,1.0,0.52,0.62,172580.0,880301.0,1.0,0.03,0
64261227,10,45,3,46,36,2302,1.28,50.0,0.05,0.62,1292.0,39659.0,1.0,0.04,0
64261824,12,0,3,24,25,536,0.96,10.0,0.0,0.41,8373.0,64076.0,1.0,0.07,0
64263235,6,0,3,73,44,97,1.66,3.0,0.12,0.05,94397.0,1326106.0,1.0,0.06,0
64270033,12,59,3,393,549,7056,0.72,67.0,0.04,0.65,724.0,32925.0,1.0,0.02,0
64276496,11,35,3,35,29,1781,1.21,14.0,0.0,0.35,5787.0,57153.0,2.0,0.02,0
64277045,11,102,3,128,155,1992,0.83,40.0,0.2,0.42,1792.0,42386.0,1.0,0.06,0
64284397,10,149,3,1191,1186,2462,1.0,33.0,0.03,0.38,2183.0,72104.0,1.0,0.03,0
64293903,14,0,3,113,111,311,1.02,5.0,0.84,0.16,18395.0,182029.0,1.0,0.07,0
64294850,8,0,3,51,41,874,1.24,17.0,0.14,0.21,4829.0,52462.0,1.0,0.08,0
64296081,11,88,3,304,287,1717,1.06,29.0,0.0,0.73,2707.0,45726.0,2.0,0.04,0
64309692,6,97,3,165,152,2967,1.09,50.0,0.06,0.79,1339.0,28467.0,1.0,0.08,0
64322428,10,59,3,3,987,10144,0.0,100.0,0.96,0.11,405.0,47874.0,1.0,0.06,0
64323797,9,0,3,740,344,265,2.15,12.0,1.0,0.0,6459.0,38876.0,0.0,0.16,0
64323930,11,0,3,61,40,232,1.52,14.0,0.02,0.52,5930.0,153907.0,1.0,0.04,0
64332846,7,0,3,81,12,528,6.75,6.0,0.28,0.93,13692.0,98272.0,1.0,0.09,0
64332967,11,78,3,87,87,1877,1.0,29.0,0.0,0.62,2632.0,39141.0,1.0,0.04,0
64336475,8,131,3,123,258,130,0.48,2.0,0.77,0.62,63754.0,671529.0,1.0,0.05,0
64340288,15,94,3,132,9489,9483,0.01,100.0,0.0,0.77,429.0,42086.0,1.0,0.04,0
64342959,8,70,3,1998,1573,1316,1.27,29.0,0.04,0.12,2431.0,16199.0,3.0,0.01,0
64343071,6,126,3,18,15,31,1.2,3.0,0.03,0.26,304622.0,2348588.0,1.0,0.01,0
64343816,9,0,3,11,16,165,0.69,3.0,0.12,0.34,53999.0,1568048.0,1.0,0.03,0
64345854,10,133,3,71,72,1600,0.99,33.0,0.02,0.92,2219.0,49058.0,2.0,0.05,0
64354908,12,82,3,90,111,1054,0.81,11.0,0.0,0.57,7416.0,107574.0,1.0,0.04,0
64361042,11,93,3,84,45,309,1.87,5.0,0.06,0.71,17863.0,193620.0,1.0,0.27,0
64364335,8,124,3,226,84,108,2.69,2.0,0.35,0.0,51321.0,1084762.0,0.0,0.36,0
64365034,5,0,3,129,103,679,1.25,50.0,0.79,0.44,1088.0,28650.0,1.0,0.04,0
64373760,13,0,3,2,5,26,0.4,3.0,0.96,0.0,361802.0,4408222.0,0.0,0.21,0
64374678,12,5,3,2,1519,1251,0.0,8.0,0.14,0.08,9972.0,21604.0,1.0,0.0,0
64380008,13,0,3,86,33,257,2.61,8.0,0.02,0.59,36534.0,1609517.0,1.0,0.04,0
64391045,9,0,3,56,113,1477,0.5,66.0,0.0,0.55,792.0,42058.0,1.0,0.04,0
64391341,10,25,3,46,39,217,1.18,7.0,0.22,0.2,13187.0,164718.0,1.0,0.0,0
64412121,11,0,3,18,39,912,0.46,22.0,0.16,0.46,4023.0,154334.0,1.0,0.05,0
64423349,7,45,3,226,224,1349,1.01,25.0,0.06,0.57,5836.0,375699.0,1.0,0.02,0
64427112,11,69,3,21,21,55,1.0,2.0,0.04,0.09,154578.0,1738149.0,1.0,0.02,0
64427795,8,15,3,8,15,59,0.53,2.0,0.0,0.08,53734.0,756092.0,1.0,0.01,0
64439392,14,110,3,0,235,2186,0.0,22.0,1.0,0.0,3519.0,39549.0,0.0,0.34,0
64441304,15,69,3,81,324,5312,0.25,199.0,0.17,0.36,189.0,3007.0,1.0,0.05,0
64444914,10,87,3,807,271,318,2.98,6.0,0.91,0.34,26669.0,428326.0,1.0,0.04,0
64447048,12,90,3,151,100,184,1.51,4.0,0.1,0.34,33716.0,705132.0,1.0,0.08,0
64448869,8,129,3,41,40,3227,1.02,34.0,0.1,0.57,2463.0,142814.0,1.0,0.05,0
64468747,10,0,3,105,72,3783,1.46,96.0,0.04,0.55,191.0,7261.0,1.0,0.03,0
64474294,9,0,3,42,11,106,3.82,2.0,0.14,0.32,78416.0,605511.0,1.0,0.02,0
64477494,10,28,3,273,433,12168,0.63,100.0,0.24,0.78,587.0,19137.0,1.0,0.09,0
64488514,9,0,3,138,159,1443,0.87,14.0,0.02,0.36,6034.0,157764.0,1.0,0.11,0
64490142,7,0,3,2,0,47,0.0,2.0,0.28,0.02,203018.0,3914678.0,1.0,0.03,0
64502422,14,25,3,2001,1612,4971,1.24,50.0,0.36,0.27,1594.0,8255.0,1.0,0.04,0
64507340,15,105,3,1640,1723,24224,0.95,200.0,1.0,0.0,274.0,6692.0,0.0,0.05,0
64507704,8,12,3,64,47,63,1.36,1.0,0.06,0.22,129706.0,777869.0,1.0,0.0,0
